8.000800080008000845e-03,4.919991999199920252e-01
8.050805080508051034e-03,4.919491949194919611e-01
8.100810081008101224e-03,4.918991899189918970e-01
8.150815081508151413e-03,4.918491849184918330e-01
8.200820082008201603e-03,4.917991799179918244e-01
8.250825082508250058e-03,4.917491749174917604e-01
8.300830083008300248e-03,4.916991699169916963e-01
8.350835083508350437e-03,4.916491649164916322e-01
8.400840084008400627e-03,4.915991599159916237e-01
8.450845084508450816e-03,4.915491549154915596e-01
8.500850085008501006e-03,4.914991499149914955e-01
8.550855085508551195e-03,4.914491449144914315e-01
8.600860086008601385e-03,4.913991399139914229e-01
8.650865086508651575e-03,4.913491349134913588e-01
8.700870087008700030e-03,4.912991299129912948e-01
8.750875087508750219e-03,4.912491249124912307e-01
8.800880088008800409e-03,4.911991199119912221e-01
8.850885088508850598e-03,4.911491149114911581e-01
8.900890089008900788e-03,4.910991099109910940e-01
8.950895089508950977e-03,4.910491049104910299e-01
9.000900090009001167e-03,4.909990999099910214e-01
9.050905090509051357e-03,4.909490949094909573e-01
9.100910091009101546e-03,4.908990899089908932e-01
9.150915091509151736e-03,4.908490849084908292e-01
9.200920092009200191e-03,4.907990799079908206e-01
9.250925092509250380e-03,4.907490749074907566e-01
9.300930093009300570e-03,4.906990699069906925e-01
9.350935093509350760e-03,4.906490649064906284e-01
9.400940094009400949e-03,4.905990599059906199e-01
9.450945094509451139e-03,4.905490549054905558e-01
9.500950095009501328e-03,4.904990499049904917e-01
9.550955095509551518e-03,4.904490449044904277e-01
9.600960096009601707e-03,4.903990399039904191e-01
9.650965096509650162e-03,4.903490349034903550e-01
9.700970097009700352e-03,4.902990299029902910e-01
9.750975097509750542e-03,4.902490249024902269e-01
9.800980098009800731e-03,4.901990199019902184e-01
9.850985098509850921e-03,4.901490149014901543e-01
9.900990099009901110e-03,4.900990099009900902e-01
9.950995099509951300e-03,4.900490049004900261e-01
1.000100010001000149e-02,4.899989998999900176e-01
1.005100510051005168e-02,4.899489948994899535e-01
1.010101010101010187e-02,4.898989898989898895e-01
1.015101510151015032e-02,4.898489848984898254e-01
1.020102010201020051e-02,4.897989798979898168e-01
1.025102510251025070e-02,4.897489748974897528e-01
1.030103010301030089e-02,4.896989698969896887e-01
1.035103510351035108e-02,4.896489648964896246e-01
1.040104010401040127e-02,4.895989598959896161e-01
1.045104510451045146e-02,4.895489548954895520e-01
1.050105010501050165e-02,4.894989498949894879e-01
1.055105510551055184e-02,4.894489448944894239e-01
1.060106010601060030e-02,4.893989398939894153e-01
1.065106510651065048e-02,4.893489348934893512e-01
1.070107010701070067e-02,4.892989298929892872e-01
1.075107510751075086e-02,4.892489248924892231e-01
1.080108010801080105e-02,4.891989198919892146e-01
1.085108510851085124e-02,4.891489148914891505e-01
1.090109010901090143e-02,4.890989098909890864e-01
1.095109510951095162e-02,4.890489048904890224e-01
1.100110011001100181e-02,4.889988998899890138e-01
1.105110511051105027e-02,4.889488948894889497e-01
1.110111011101110046e-02,4.888988898889888857e-01
1.115111511151115065e-02,4.888488848884888216e-01
1.120112011201120084e-02,4.887988798879888130e-01
1.125112511251125103e-02,4.887488748874887490e-01
1.130113011301130121e-02,4.886988698869886849e-01
1.135113511351135140e-02,4.886488648864886764e-01
1.140114011401140159e-02,4.885988598859886123e-01
1.145114511451145178e-02,4.885488548854885482e-01
1.150115011501150197e-02,4.884988498849884841e-01
1.155115511551155043e-02,4.884488448844884756e-01
1.160116011601160062e-02,4.883988398839884115e-01
1.165116511651165081e-02,4.883488348834883475e-01
1.170117011701170100e-02,4.882988298829882834e-01
1.175117511751175119e-02,4.882488248824882748e-01
1.180118011801180138e-02,4.881988198819882108e-01
1.185118511851185157e-02,4.881488148814881467e-01
1.190119011901190176e-02,4.880988098809880826e-01
1.195119511951195194e-02,4.880488048804880741e-01
1.200120012001200040e-02,4.879987998799880100e-01
1.205120512051205059e-02,4.879487948794879459e-01
1.210121012101210078e-02,4.878987898789878819e-01
1.215121512151215097e-02,4.878487848784878733e-01
1.220122012201220116e-02,4.877987798779878093e-01
1.225122512251225135e-02,4.877487748774877452e-01
1.230123012301230154e-02,4.876987698769876811e-01
1.235123512351235173e-02,4.876487648764876726e-01
1.240124012401240192e-02,4.875987598759876085e-01
1.245124512451245211e-02,4.875487548754875444e-01
1.250125012501250056e-02,4.874987498749874804e-01
1.255125512551255075e-02,4.874487448744874718e-01
1.260126012601260094e-02,4.873987398739874077e-01
1.265126512651265113e-02,4.873487348734873437e-01
1.270127012701270132e-02,4.872987298729872796e-01
1.275127512751275151e-02,4.872487248724872710e-01
1.280128012801280170e-02,4.871987198719872070e-01
1.285128512851285189e-02,4.871487148714871429e-01
1.290129012901290208e-02,4.870987098709870788e-01
1.295129512951295053e-02,4.870487048704870703e-01
1.300130013001300072e-02,4.869986998699870062e-01
1.305130513051305091e-02,4.869486948694869421e-01
1.310131013101310110e-02,4.868986898689868781e-01
1.315131513151315129e-02,4.868486848684868695e-01
1.320132013201320148e-02,4.867986798679868055e-01
1.325132513251325167e-02,4.867486748674867414e-01
1.330133013301330186e-02,4.866986698669866773e-01
1.335133513351335205e-02,4.866486648664866688e-01
1.340134013401340050e-02,4.865986598659866047e-01
1.345134513451345069e-02,4.865486548654865406e-01
1.350135013501350088e-02,4.864986498649864766e-01
1.355135513551355107e-02,4.864486448644864680e-01
1.360136013601360126e-02,4.863986398639864039e-01
1.365136513651365145e-02,4.863486348634863399e-01
1.370137013701370164e-02,4.862986298629862758e-01
1.375137513751375183e-02,4.862486248624862673e-01
1.380138013801380202e-02,4.861986198619862032e-01
1.385138513851385221e-02,4.861486148614861391e-01
1.390139013901390067e-02,4.860986098609860750e-01
1.395139513951395085e-02,4.860486048604860665e-01
1.400140014001400104e-02,4.859985998599860024e-01
1.405140514051405123e-02,4.859485948594859384e-01
1.410141014101410142e-02,4.858985898589858743e-01
1.415141514151415161e-02,4.858485848584858657e-01
1.420142014201420180e-02,4.857985798579858017e-01
1.425142514251425199e-02,4.857485748574857376e-01
1.430143014301430218e-02,4.856985698569856735e-01
1.435143514351435064e-02,4.856485648564856650e-01
1.440144014401440083e-02,4.855985598559856009e-01
1.445144514451445102e-02,4.855485548554855368e-01
1.450145014501450121e-02,4.854985498549854728e-01
1.455145514551455140e-02,4.854485448544854642e-01
1.460146014601460158e-02,4.853985398539854001e-01
1.465146514651465177e-02,4.853485348534853361e-01
1.470147014701470196e-02,4.852985298529852720e-01
1.475147514751475215e-02,4.852485248524852635e-01
1.480148014801480234e-02,4.851985198519851994e-01
1.485148514851485080e-02,4.851485148514851353e-01
1.490149014901490099e-02,4.850985098509850713e-01
1.495149514951495118e-02,4.850485048504850627e-01
1.500150015001500137e-02,4.849984998499849986e-01
1.505150515051505156e-02,4.849484948494849346e-01
1.510151015101510175e-02,4.848984898489849260e-01
1.515151515151515194e-02,4.848484848484848619e-01
1.520152015201520213e-02,4.847984798479847979e-01
1.525152515251525231e-02,4.847484748474847338e-01
1.530153015301530077e-02,4.846984698469847253e-01
1.535153515351535096e-02,4.846484648464846612e-01
1.540154015401540115e-02,4.845984598459845971e-01
1.545154515451545134e-02,4.845484548454845330e-01
1.550155015501550153e-02,4.844984498449845245e-01
1.555155515551555172e-02,4.844484448444844604e-01
1.560156015601560191e-02,4.843984398439843964e-01
1.565156515651565036e-02,4.843484348434843323e-01
1.570157015701570055e-02,4.842984298429843237e-01
1.575157515751575074e-02,4.842484248424842597e-01
1.580158015801580093e-02,4.841984198419841956e-01
1.585158515851585112e-02,4.841484148414841315e-01
1.590159015901590131e-02,4.840984098409841230e-01
1.595159515951595150e-02,4.840484048404840589e-01
1.600160016001600169e-02,4.839983998399839948e-01
1.605160516051605188e-02,4.839483948394839308e-01
1.610161016101610207e-02,4.838983898389839222e-01
1.615161516151615226e-02,4.838483848384838582e-01
1.620162016201620245e-02,4.837983798379837941e-01
1.625162516251625264e-02,4.837483748374837300e-01
1.630163016301630283e-02,4.836983698369837215e-01
1.635163516351635302e-02,4.836483648364836574e-01
1.640164016401640321e-02,4.835983598359835933e-01
1.645164516451644993e-02,4.835483548354835293e-01
1.650165016501650012e-02,4.834983498349835207e-01
1.655165516551655031e-02,4.834483448344834566e-01
1.660166016601660050e-02,4.833983398339833926e-01
1.665166516651665068e-02,4.833483348334833285e-01
1.670167016701670087e-02,4.832983298329833199e-01
1.675167516751675106e-02,4.832483248324832559e-01
1.680168016801680125e-02,4.831983198319831918e-01
1.685168516851685144e-02,4.831483148314831277e-01
1.690169016901690163e-02,4.830983098309831192e-01
1.695169516951695182e-02,4.830483048304830551e-01
1.700170017001700201e-02,4.829982998299829910e-01
1.705170517051705220e-02,4.829482948294829270e-01
1.710171017101710239e-02,4.828982898289829184e-01
1.715171517151715258e-02,4.828482848284828544e-01
1.720172017201720277e-02,4.827982798279827903e-01
1.725172517251725296e-02,4.827482748274827262e-01
1.730173017301730315e-02,4.826982698269827177e-01
1.735173517351735334e-02,4.826482648264826536e-01
1.740174017401740006e-02,4.825982598259825895e-01
1.745174517451745025e-02,4.825482548254825255e-01
1.750175017501750044e-02,4.824982498249825169e-01
1.755175517551755063e-02,4.824482448244824528e-01
1.760176017601760082e-02,4.823982398239823888e-01
1.765176517651765101e-02,4.823482348234823247e-01
1.770177017701770120e-02,4.822982298229823162e-01
1.775177517751775139e-02,4.822482248224822521e-01
1.780178017801780158e-02,4.821982198219821880e-01
1.785178517851785177e-02,4.821482148214821239e-01
1.790179017901790195e-02,4.820982098209821154e-01
1.795179517951795214e-02,4.820482048204820513e-01
1.800180018001800233e-02,4.819981998199819873e-01
1.805180518051805252e-02,4.819481948194819232e-01
1.810181018101810271e-02,4.818981898189819146e-01
1.815181518151815290e-02,4.818481848184818506e-01
1.820182018201820309e-02,4.817981798179817865e-01
1.825182518251825328e-02,4.817481748174817224e-01
1.830183018301830347e-02,4.816981698169817139e-01
1.835183518351835019e-02,4.816481648164816498e-01
1.840184018401840038e-02,4.815981598159815857e-01
1.845184518451845057e-02,4.815481548154815217e-01
1.850185018501850076e-02,4.814981498149815131e-01
1.855185518551855095e-02,4.814481448144814490e-01
1.860186018601860114e-02,4.813981398139813850e-01
1.865186518651865133e-02,4.813481348134813209e-01
1.870187018701870152e-02,4.812981298129813124e-01
1.875187518751875171e-02,4.812481248124812483e-01
1.880188018801880190e-02,4.811981198119811842e-01
1.885188518851885209e-02,4.811481148114811757e-01
1.890189018901890228e-02,4.810981098109811116e-01
1.895189518951895247e-02,4.810481048104810475e-01
1.900190019001900266e-02,4.809980998099809835e-01
1.905190519051905285e-02,4.809480948094809749e-01
1.910191019101910304e-02,4.808980898089809108e-01
1.915191519151915323e-02,4.808480848084808468e-01
1.920192019201920341e-02,4.807980798079807827e-01
1.925192519251925360e-02,4.807480748074807742e-01
1.930193019301930032e-02,4.806980698069807101e-01
1.935193519351935051e-02,4.806480648064806460e-01
1.940194019401940070e-02,4.805980598059805819e-01
1.945194519451945089e-02,4.805480548054805734e-01
1.950195019501950108e-02,4.804980498049805093e-01
1.955195519551955127e-02,4.804480448044804453e-01
1.960196019601960146e-02,4.803980398039803812e-01
1.965196519651965165e-02,4.803480348034803726e-01
1.970197019701970184e-02,4.802980298029803086e-01
1.975197519751975203e-02,4.802480248024802445e-01
1.980198019801980222e-02,4.801980198019801804e-01
1.985198519851985241e-02,4.801480148014801719e-01
1.990199019901990260e-02,4.800980098009801078e-01
1.995199519951995279e-02,4.800480048004800437e-01
2.000200020002000298e-02,4.799979997999799797e-01
2.005200520052005317e-02,4.799479947994799711e-01
2.010201020102010336e-02,4.798979897989799071e-01
2.015201520152015355e-02,4.798479847984798430e-01
2.020202020202020374e-02,4.797979797979797789e-01
2.025202520252025046e-02,4.797479747974797704e-01
2.030203020302030065e-02,4.796979697969797063e-01
2.035203520352035084e-02,4.796479647964796422e-01
2.040204020402040103e-02,4.795979597959795782e-01
2.045204520452045122e-02,4.795479547954795696e-01
2.050205020502050141e-02,4.794979497949795055e-01
2.055205520552055160e-02,4.794479447944794415e-01
2.060206020602060178e-02,4.793979397939793774e-01
2.065206520652065197e-02,4.793479347934793688e-01
2.070207020702070216e-02,4.792979297929793048e-01
2.075207520752075235e-02,4.792479247924792407e-01
2.080208020802080254e-02,4.791979197919791766e-01
2.085208520852085273e-02,4.791479147914791681e-01
2.090209020902090292e-02,4.790979097909791040e-01
2.095209520952095311e-02,4.790479047904790399e-01
2.100210021002100330e-02,4.789978997899789759e-01
2.105210521052105349e-02,4.789478947894789673e-01
2.110211021102110368e-02,4.788978897889789033e-01
2.115211521152115040e-02,4.788478847884788392e-01
2.120212021202120059e-02,4.787978797879787751e-01
2.125212521252125078e-02,4.787478747874787666e-01
2.130213021302130097e-02,4.786978697869787025e-01
2.135213521352135116e-02,4.786478647864786384e-01
2.140214021402140135e-02,4.785978597859785744e-01
2.145214521452145154e-02,4.785478547854785658e-01
2.150215021502150173e-02,4.784978497849785017e-01
2.155215521552155192e-02,4.784478447844784377e-01
2.160216021602160211e-02,4.783978397839783736e-01
2.165216521652165230e-02,4.783478347834783651e-01
2.170217021702170249e-02,4.782978297829783010e-01
2.175217521752175268e-02,4.782478247824782369e-01
2.180218021802180287e-02,4.781978197819781728e-01
2.185218521852185306e-02,4.781478147814781643e-01
2.190219021902190324e-02,4.780978097809781002e-01
2.195219521952195343e-02,4.780478047804780362e-01
2.200220022002200362e-02,4.779977997799779721e-01
2.205220522052205381e-02,4.779477947794779635e-01
2.210221022102210053e-02,4.778977897789778995e-01
2.215221522152215072e-02,4.778477847784778354e-01
2.220222022202220091e-02,4.777977797779777713e-01
2.225222522252225110e-02,4.777477747774777628e-01
2.230223022302230129e-02,4.776977697769776987e-01
2.235223522352235148e-02,4.776477647764776346e-01
2.240224022402240167e-02,4.775977597759775706e-01
2.245224522452245186e-02,4.775477547754775620e-01
2.250225022502250205e-02,4.774977497749774979e-01
2.255225522552255224e-02,4.774477447744774339e-01
2.260226022602260243e-02,4.773977397739774253e-01
2.265226522652265262e-02,4.773477347734773613e-01
2.270227022702270281e-02,4.772977297729772972e-01
2.275227522752275300e-02,4.772477247724772331e-01
2.280228022802280319e-02,4.771977197719772246e-01
2.285228522852285338e-02,4.771477147714771605e-01
2.290229022902290357e-02,4.770977097709770964e-01
2.295229522952295376e-02,4.770477047704770324e-01
2.300230023002300395e-02,4.769976997699770238e-01
2.305230523052305067e-02,4.769476947694769597e-01
2.310231023102310086e-02,4.768976897689768957e-01
2.315231523152315105e-02,4.768476847684768316e-01
2.320232023202320124e-02,4.767976797679768231e-01
2.325232523252325142e-02,4.767476747674767590e-01
2.330233023302330161e-02,4.766976697669766949e-01
2.335233523352335180e-02,4.766476647664766308e-01
2.340234023402340199e-02,4.765976597659766223e-01
2.345234523452345218e-02,4.765476547654765582e-01
2.350235023502350237e-02,4.764976497649764942e-01
2.355235523552355256e-02,4.764476447644764301e-01
2.360236023602360275e-02,4.763976397639764215e-01
2.365236523652365294e-02,4.763476347634763575e-01
2.370237023702370313e-02,4.762976297629762934e-01
2.375237523752375332e-02,4.762476247624762293e-01
2.380238023802380351e-02,4.761976197619762208e-01
2.385238523852385370e-02,4.761476147614761567e-01
2.390239023902390389e-02,4.760976097609760926e-01
2.395239523952395408e-02,4.760476047604760286e-01
2.400240024002400080e-02,4.759975997599760200e-01
2.405240524052405099e-02,4.759475947594759560e-01
2.410241024102410118e-02,4.758975897589758919e-01
2.415241524152415137e-02,4.758475847584758278e-01
2.420242024202420156e-02,4.757975797579758193e-01
2.425242524252425175e-02,4.757475747574757552e-01
2.430243024302430194e-02,4.756975697569756911e-01
2.435243524352435213e-02,4.756475647564756271e-01
2.440244024402440232e-02,4.755975597559756185e-01
2.445244524452445251e-02,4.755475547554755544e-01
2.450245024502450270e-02,4.754975497549754904e-01
2.455245524552455288e-02,4.754475447544754263e-01
2.460246024602460307e-02,4.753975397539754177e-01
2.465246524652465326e-02,4.753475347534753537e-01
2.470247024702470345e-02,4.752975297529752896e-01
2.475247524752475364e-02,4.752475247524752255e-01
2.480248024802480383e-02,4.751975197519752170e-01
2.485248524852485402e-02,4.751475147514751529e-01
2.490249024902490421e-02,4.750975097509750888e-01
2.495249524952495093e-02,4.750475047504750248e-01
2.500250025002500112e-02,4.749974997499750162e-01
2.505250525052505131e-02,4.749474947494749522e-01
2.510251025102510150e-02,4.748974897489748881e-01
2.515251525152515169e-02,4.748474847484748240e-01
2.520252025202520188e-02,4.747974797479748155e-01
2.525252525252525207e-02,4.747474747474747514e-01
2.530253025302530226e-02,4.746974697469746873e-01
2.535253525352535245e-02,4.746474647464746233e-01
2.540254025402540264e-02,4.745974597459746147e-01
2.545254525452545283e-02,4.745474547454745506e-01
2.550255025502550302e-02,4.744974497449744866e-01
2.555255525552555321e-02,4.744474447444744225e-01
2.560256025602560340e-02,4.743974397439744140e-01
2.565256525652565359e-02,4.743474347434743499e-01
2.570257025702570378e-02,4.742974297429742858e-01
2.575257525752575397e-02,4.742474247424742217e-01
2.580258025802580416e-02,4.741974197419742132e-01
2.585258525852585088e-02,4.741474147414741491e-01
2.590259025902590106e-02,4.740974097409740851e-01
2.595259525952595125e-02,4.740474047404740210e-01
2.600260026002600144e-02,4.739973997399740124e-01
2.605260526052605163e-02,4.739473947394739484e-01
2.610261026102610182e-02,4.738973897389738843e-01
2.615261526152615201e-02,4.738473847384738202e-01
2.620262026202620220e-02,4.737973797379738117e-01
2.625262526252625239e-02,4.737473747374737476e-01
2.630263026302630258e-02,4.736973697369736835e-01
2.635263526352635277e-02,4.736473647364736750e-01
2.640264026402640296e-02,4.735973597359736109e-01
2.645264526452645315e-02,4.735473547354735468e-01
2.650265026502650334e-02,4.734973497349734828e-01
2.655265526552655353e-02,4.734473447344734742e-01
2.660266026602660372e-02,4.733973397339734102e-01
2.665266526652665391e-02,4.733473347334733461e-01
2.670267026702670410e-02,4.732973297329732820e-01
2.675267526752675429e-02,4.732473247324732735e-01
2.680268026802680101e-02,4.731973197319732094e-01
2.685268526852685120e-02,4.731473147314731453e-01
2.690269026902690139e-02,4.730973097309730813e-01
2.695269526952695158e-02,4.730473047304730727e-01
2.700270027002700177e-02,4.729972997299730086e-01
2.705270527052705196e-02,4.729472947294729446e-01
2.710271027102710215e-02,4.728972897289728805e-01
2.715271527152715234e-02,4.728472847284728720e-01
2.720272027202720252e-02,4.727972797279728079e-01
2.725272527252725271e-02,4.727472747274727438e-01
2.730273027302730290e-02,4.726972697269726797e-01
2.735273527352735309e-02,4.726472647264726712e-01
2.740274027402740328e-02,4.725972597259726071e-01
2.745274527452745347e-02,4.725472547254725431e-01
2.750275027502750366e-02,4.724972497249724790e-01
2.755275527552755385e-02,4.724472447244724704e-01
2.760276027602760404e-02,4.723972397239724064e-01
2.765276527652765423e-02,4.723472347234723423e-01
2.770277027702770442e-02,4.722972297229722782e-01
2.775277527752775114e-02,4.722472247224722697e-01
2.780278027802780133e-02,4.721972197219722056e-01
2.785278527852785152e-02,4.721472147214721415e-01
2.790279027902790171e-02,4.720972097209720775e-01
2.795279527952795190e-02,4.720472047204720689e-01
2.800280028002800209e-02,4.719971997199720048e-01
2.805280528052805228e-02,4.719471947194719408e-01
2.810281028102810247e-02,4.718971897189718767e-01
2.815281528152815266e-02,4.718471847184718682e-01
2.820282028202820285e-02,4.717971797179718041e-01
2.825282528252825304e-02,4.717471747174717400e-01
2.830283028302830323e-02,4.716971697169716760e-01
2.835283528352835342e-02,4.716471647164716674e-01
2.840284028402840361e-02,4.715971597159716033e-01
2.845284528452845380e-02,4.715471547154715393e-01
2.850285028502850398e-02,4.714971497149714752e-01
2.855285528552855417e-02,4.714471447144714666e-01
2.860286028602860436e-02,4.713971397139714026e-01
2.865286528652865455e-02,4.713471347134713385e-01
2.870287028702870127e-02,4.712971297129712744e-01
2.875287528752875146e-02,4.712471247124712659e-01
2.880288028802880165e-02,4.711971197119712018e-01
2.885288528852885184e-02,4.711471147114711377e-01
2.890289028902890203e-02,4.710971097109710737e-01
2.895289528952895222e-02,4.710471047104710651e-01
2.900290029002900241e-02,4.709970997099710011e-01
2.905290529052905260e-02,4.709470947094709370e-01
2.910291029102910279e-02,4.708970897089708729e-01
